Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
national_fraternity;Metropolitan Privilege;;;;;;;;;;;;;x
national_fraternity_desc;To belong to the imperial citizenship, especially in the colonies, is and was an object of cultural prestige, a certain status which is felt in all walks of life, positively, in the sense of opportunity, and negatively, in the sense of suffering avoided. Jobs, legal privileges, social privileges, and, for those more wretched, at least some sense of prestige and esteem. The social representation of belonging to the ruling cultural class of an empire often served to create a sense of social cohesion and encourage political pacificity, making the populace more tolerant of the actual burdens of empire, but in some degree expecting a return from it.;;;;;;;;;;;;;x
nationalism_n_imperialism;Imperialism and Particularism;;;;;;;;;;;;;x
nationalism_n_imperialism_desc;Imperialism and Particularism;;;;;;;;;;;;;x
manifest_destiny;Civilisational Quanta;;;;;;;;;;;;;x
manifest_destiny_desc;The encounter with underdeveloped and non-industrial peoples on a large scale, disseminated through the popular consciousness by increasing literacy and connectivity, helped drive a newfound awareness of civilisational differences, and sometimes, extreme cultural chauvinism. In “Report on three Urns from the Ouhrond, or, the Antiquities of Kovazh” (1338), the antiquarian and historian Ishamenes Moai classes the Auchobharr of the great Ourhond as a secondary-degree civilisation, in his developmental scheme, which he describes as “stultified and passive”. A sense of pervasive bigotry slowly emerged as a sense of superiority emerged in Ishahfazh, encouraging positive self-representations and loyalty to the metropolitan states claiming to represent a powerful, developed, imperial civilisation.;;;;;;;;;;;;;x
expansionism;Expansionism;;;;;;;;;;;;;x
expansionism_desc;The process of expansionism and the commitment to it politically came by many reasons and with many justifications. Whether justified by the natural, quasi-functional expansion of organizational consuming systems, the higher civilisational quality of the imperial civilisation, or the casual appeal to force and might, in any case many people of Ishahfazh came to believe that military and territorial expansion was a natural and justified, legitimate process of states. The expansionist tendency, the promise of new land and new opportunities, served to often divert thoughts of social and political concern in the metropole.;;;;;;;;;;;;;x
separatism;Particularism;;;;;;;;;;;;;x
separatism_desc;The engagement with imperial thinking and imperial justifications prompted the periphery and the downtrodden, as well as the advantageous regionalist, to formulate an intellectual programme of active particularism. Resisting all forms of metropolitan domination, even in historically cosmopolitan imperial states, self-conscious particularism became a force to be reckoned with in the later half of the fourteenth century. The much glorified Dehuogi Haijduks, the bandit heroes half in the service of most noble house Budobaman, or the ferocious anti-imperialism of the Wushauw of the southern forests serve as prime examples of the will to resist centralisation and imperialism.;;;;;;;;;;;;;x
prophylaxis_against_malaria;Prophylaxis Against Boreal Flux;;;;;;;;;;;;;x
prophylaxis_against_malaria_desc;Boreal Flux, the strange illness that afflicts the northern realms, has long been a scourge to those unfamiliar with it. Spewing ghastly amounts of blood, causing hair loss, the body inflamed in rash and caked with necrotic skin, patients usually die a quick death. The discovery of the extremophile bacteria that cause this illness in the glacial streams of the northern lands in 1314 by Professor Huttag Gôhâgannud and his plan of inoculation for the Rannutan settlers in Paukzhodo allowed for the far safer settlement of these regions, as well as made military action in these regions easier.;;;;;;;;;;;;;x 
anti__rationalism;Neo-Shamushic Kabbala;;;;;;;;;;;;;x
anti__rationalism_desc;Neo-Shamushic Kabbala;;;;;;;;;;;;;x
existentialism;The Last Secret;;;;;;;;;;;;;x
existentialism_desc;I once was in Aekyum, yes. That was in the old days, the sleepy days, before the annexations. We’d come by ship, an old military packet, now in the hands of a captain who knew how to get past the lazy soldiers without needing to present papers. The sun was setting over the sea, and bathed the square, wooden spiked, sandstone tower of the teacher in a warm golden light. The fronds of the great trees swayed in the ocean breeze. We were on the edge of the old town. They said he kept an old midrash up there, and refused to see anyone, but now he was dying. I was his heir - distantly. Three flimsy old fools, wearing the flowing robes of the Shamushic cognoscenti, hissed instructions at me and shuffled me into the musty old fortress. There he lay, the windows boarded up, in stifling heat and stale air, the filthy room lit by a solitary candle. The old men left. He beckoned me to come towards the bed, weakly, but with a brittle insistence. There he discoursed on all matters of land and sea: he spoke of the Tuum-aeyl of old, he spoke of the world to come and the world gone by, he told of the teachings of Rod in his tower, the truth of extensions and passions, the mystery of the open mouth, the reason the serpent has no legs, and then he imparted to me the final secret, the last and only truth, the life work of the great mystic diviner Oton Betz-Oromon. I cannot tell you, but I will show you…;;;;;;;;;;;;;x
empiricism;Naturalism;;;;;;;;;;;;;x
empiricism_desc;Naturalism;;;;;;;;;;;;;x
i_empiricism;Naturalism;;;;;;;;;;;;;x
i_empiricism_desc;The functionalist impulse was vociferously responded to by the Naturalist school. Championing above all a posteriori reasoning, coherentist epistemology, and linguistic analysis ‘from the given’, it accepts both the semantic and pragmatic elements of language. It rejects the modus metaphysicis of the functionalists, suggesting that the functional analysis was ungrounded. In the “The Three Errors of the Sage of Gashdzoun” (1345) by Mruub Sha-Shum, the remarkable, sly and joyous “little thinker” of Prousorum, provides an elegant refutation of Azhkazine functionalism, and expounds, wittily, his system of Naturalist thought. Naturalism, while it enjoyed a brief intellectual vogue in the circles of Nozho and Pashdzii, was never embraced by its homeland of Poumnia, who’s religious traditionalism it was decidedly out of step with.;;;;;;;;;;;;;x
pragmatism;Naturalist Philosophy of Language;;;;;;;;;;;;;x
pragmatism_desc;The clarification, and indeed sanction of, semantic theories in the naturalist system, paved the way for a system of semantic thought. Naturalist semantics took meanings as a given, and strove to clarify the relation between them and words. The most successful naturalist philosophy of language came from the enigmatic Ungoun Zaum-Morot of the Towuzhians. In The Unspoken Word, in particularly dense language and technical vocabulary, Zaum-Morot describes the immanent nature of meanings, and the subsistence of meaningfulness, particularly meaningful entities, as a consequence of the apparentness of communication. Zaum-Morot finds the ‘meaning’ token as a nexus of instantiation in the minds of the individuals speaking, and meanings to be the essential universals of presentation and information.;;;;;;;;;;;;;x
